Execution Time: 15980 milliseconds
p4064,398246.0,406245.0,1
p4065,400727.0,396769.0,1
p4066,399077.0,403968.0,1
p4067,402071.0,427626.0,1
p4068,405902.0,394724.0,1
p4069,383992.0,398245.0,1
p4070,372230.0,412488.0,1
p4071,418086.0,394699.0,1
p4072,400305.0,466024.0,1
p4073,380458.0,329635.0,1
p4074,338347.0,337961.0,1
p4075,411171.0,426853.0,1
p4076,392447.0,408539.0,1
p4077,375233.0,399429.0,1
p4078,385338.0,440797.0,1
p4079,397764.0,406712.0,1
p4080,414290.0,393146.0,1
p4081,394846.0,407130.0,1
p4082,402252.0,414628.0,1
p4083,332913.0,385678.0,1
p4084,396517.0,394572.0,1
p4085,388479.0,343648.0,1
p4086,405569.0,411933.0,1
p4087,444816.0,409502.0,1
p4088,393659.0,439272.0,1
p4089,415222.0,434798.0,1
p4090,396621.0,381952.0,1
p4091,416893.0,347737.0,1
p4092,398980.0,407667.0,1
p4093,404273.0,429948.0,1
p4094,397851.0,400846.0,1
p4095,447192.0,359893.0,1
p4096,350428.0,392503.0,1
p4097,451853.0,420873.0,1
p4098,402566.0,415798.0,1
p4099,362753.0,369848.0,1
p4100,407188.0,396576.0,1
p4101,380139.0,434251.0,1
p4102,409167.0,449719.0,1
p4103,405470.0,392374.0,1
p4104,359036.0,365793.0,1
p4105,398617.0,402424.0,1
p4106,408714.0,391412.0,1
p4107,382222.0,441817.0,1
p4108,403751.0,385539.0,1
p4109,400548.0,402390.0,1
p4110,393828.0,404314.0,1
p4111,373943.0,376926.0,1
p4112,390182.0,360941.0,1
p4113,391776.0,409868.0,1
p4114,342501.0,336320.0,1
p4115,401923.0,417123.0,1
p4116,342400.0,426090.0,1
p4117,405325.0,407466.0,1
p4118,369480.0,377148.0,1
p4119,416110.0,374296.0,1
p4120,401162.0,412142.0,1
p4121,442931.0,430123.0,1
p4122,478361.0,409520.0,1
p4123,401313.0,405195.0,1
p4124,357466.0,354094.0,1
p4125,417617.0,414816.0,1
p4126,417281.0,410881.0,1
p4127,470047.0,410943.0,1
p4128,378824.0,430343.0,1
p4129,369227.0,397853.0,1
p4130,397918.0,462032.0,1
p4131,397331.0,407010.0,1
p4132,427810.0,400178.0,1
p4133,401708.0,409924.0,1
p4134,426172.0,363147.0,1
p4135,401411.0,414503.0,1
p4136,409823.0,412908.0,1
p4137,386068.0,422517.0,1
p4138,398255.0,405428.0,1
p4139,346358.0,384801.0,1
p4140,397735.0,448097.0,1
p4141,348847.0,425164.0,1
p4142,394761.0,461494.0,1
p4143,357253.0,388075.0,1
p4144,402267.0,410395.0,1
p4145,415233.0,441297.0,1
p4146,404445.0,402466.0,1
p4147,408224.0,399767.0,1
p4148,369044.0,371649.0,1
p4149,343119.0,382074.0,1
p4150,416750.0,435776.0,1
p4151,387103.0,401925.0,1
p4152,368200.0,364844.0,1
p4153,393758.0,439738.0,1
p4154,418623.0,404382.0,1
p4155,402660.0,406054.0,1
p4156,427749.0,457110.0,1
p4157,405356.0,391545.0,1
p4158,432184.0,395118.0,1
p4159,322936.0,368566.0,1
p4160,402710.0,424367.0,1
p4161,456025.0,389630.0,1
p4162,395450.0,407822.0,1
p4163,377941.0,403683.0,1
p4164,407576.0,434017.0,1
p4165,348263.0,386451.0,1
p4166,391966.0,387214.0,1
p4167,392576.0,406460.0,1
p4168,380236.0,460907.0,1
p4169,398153.0,407081.0,1
p4170,399942.0,385908.0,1
p4171,398795.0,472619.0,1
p4172,467535.0,416014.0,1
p4173,377758.0,413906.0,1
p4174,398724.0,404179.0,1
p4175,396710.0,378698.0,1
p4176,377588.0,402670.0,1
p4177,408992.0,462226.0,1
p4178,423371.0,373970.0,1
p4179,412861.0,434751.0,1
p4180,403160.0,392159.0,1
p4181,395168.0,404189.0,1
p4182,399346.0,423786.0,1
p4183,409244.0,460295.0,1
p4184,429515.0,393708.0,1
p4185,370602.0,353215.0,1
p4186,356739.0,417826.0,1
p4187,408147.0,436628.0,1
p4188,436362.0,379677.0,1
p4189,399291.0,386712.0,1
p4190,396081.0,396707.0,1
p4191,419200.0,403389.0,1
p4192,383855.0,390984.0,1
p4193,370252.0,347498.0,1
p4194,460198.0,402706.0,1
p4195,418046.0,358461.0,1
p4196,408500.0,393942.0,1
p4197,397618.0,404912.0,1
p4198,392660.0,395873.0,1
p4199,406739.0,400918.0,1
p4200,439048.0,403700.0,1
p4201,392424.0,375266.0,1
p4202,379128.0,418858.0,1
p4203,391970.0,419802.0,1
p4204,389279.0,424006.0,1
p4205,468907.0,448885.0,1
p4206,410601.0,410653.0,1
p4207,396556.0,406492.0,1
p4208,417795.0,405673.0,1
p4209,375971.0,427549.0,1
p4210,414374.0,439977.0,1
p4211,368363.0,409733.0,1
p4212,402081.0,407514.0,1
p4213,399753.0,404222.0,1
p4214,424840.0,479570.0,1
p4215,381863.0,416651.0,1
p4216,394606.0,401451.0,1
p4217,389520.0,406500.0,1
p4218,418140.0,415328.0,1
p4219,387461.0,394402.0,1
p4220,391384.0,413273.0,1
p4221,391439.0,399819.0,1
p4222,365223.0,422531.0,1
p4223,407189.0,437102.0,1
p4224,415933.0,422485.0,1
p4225,402031.0,426039.0,1
p4226,428513.0,456990.0,1
p4227,382396.0,405483.0,1
p4228,368166.0,429422.0,1
p4229,418636.0,440000.0,1
p4230,411674.0,402377.0,1
p4231,424365.0,371987.0,1
p4232,394159.0,411676.0,1
p4233,371548.0,414612.0,1
p4234,460628.0,434107.0,1
p4235,399717.0,403257.0,1
p4236,361875.0,448199.0,1
p4237,393424.0,399084.0,1
p4238,333682.0,401078.0,1
p4239,377870.0,377550.0,1
p4240,405117.0,364266.0,1
p4241,452398.0,378671.0,1
p4242,397889.0,398501.0,1
p4243,424089.0,352640.0,1
p4244,417494.0,392231.0,1
p4245,402851.0,395579.0,1
p4246,376493.0,366302.0,1
p4247,460684.0,371809.0,1
p4248,449571.0,387141.0,1
p4249,405322.0,414743.0,1
p4250,420489.0,448078.0,1
p4251,377975.0,461076.0,1
p4252,492551.0,434649.0,1
p4253,477323.0,384551.0,1
p4254,359740.0,379592.0,1
p4255,429653.0,438596.0,1
p4256,361814.0,411086.0,1
p4257,400660.0,404811.0,1
p4258,410418.0,409414.0,1
p4259,392162.0,355397.0,1
p4260,376145.0,414107.0,1
p4261,371464.0,328177.0,1
p4262,379593.0,380662.0,1
p4263,448231.0,384406.0,1
p4264,404157.0,406324.0,1
p4265,420616.0,401526.0,1
p4266,398985.0,413427.0,1
p4267,400538.0,407020.0,1
p4268,391530.0,398743.0,1
p4269,408182.0,408351.0,1
p4270,435926.0,408504.0,1
p4271,411090.0,435389.0,1
p4272,398311.0,383357.0,1
p4273,409291.0,431539.0,1
p4274,399460.0,399410.0,1
p4275,400473.0,408327.0,1
p4276,399693.0,395271.0,1
p4277,431437.0,436764.0,1
p4278,312123.0,419763.0,1
p4279,411053.0,432808.0,1
p4280,401616.0,404245.0,1
p4281,364455.0,436191.0,1
p4282,407833.0,402474.0,1
p4283,367864.0,442851.0,1
p4284,437870.0,375761.0,1
p4285,308726.0,371721.0,1
p4286,418996.0,389541.0,1
p4287,371498.0,393120.0,1
p4288,407429.0,399155.0,1
p4289,380749.0,403860.0,1
p4290,399997.0,411205.0,1
p4291,377215.0,418429.0,1
p4292,380202.0,396671.0,1
p4293,436034.0,385951.0,1
p4294,395210.0,357805.0,1
p4295,415136.0,446807.0,1
p4296,315013.0,318367.0,1
p4297,372424.0,413163.0,1
p4298,340966.0,420480.0,1
p4299,354767.0,417464.0,1
p4300,387165.0,404027.0,1
p201,8.4155,9.7633,2
p202,7.1413,10.3981,2
p203,7.691,11.969,2
p204,8.6363,9.8139,2
p205,7.8704,10.957,2
p206,7.2103,11.1249,2
p207,7.6289,9.899,2
p208,7.5645,8.8824,2
p209,7.5967,9.5241,2
p210,8.1372,10.3015,2
p211,7.8106,11.3227,2
p212,8.9514,11.0628,2
p213,8.8456,10.3866,2
p214,8.6869,11.0007,2
p215,7.6611,10.7592,2
p216,8.1648,10.3061,2
p217,9.1515,10.796,2
p218,8.5029,9.1791,2
p219,8.1441,10.8443,2
p220,9.0756,9.3723,2
p221,7.8428,9.9703,2
p222,8.8295,10.4648,2
p223,8.1993,9.7863,2
p224,9.2021,11.0076,2
p225,8.1625,10.474,2
p226,8.2085,9.9634,2
p227,8.8456,11.5619,2
p228,9.209,11.0467,2
p229,8.588,11.0329,2
p230,7.8934,11.3756,2
p231,7.898,10.2049,2
p232,9.1584,10.8535,2
p233,8.9813,9.7127,2
p234,8.6271,11.8379,2
p235,7.806,11.4975,2
p236,7.9233,10.4004,2
p237,8.8042,10.3015,2
p238,8.8272,11.0283,2
p239,9.715,9.9151,2
p240,8.3189,9.0365,2
p241,9.5954,9.1469,2
p242,7.4081,9.8001,2
p243,9.0733,8.9307,2
p244,7.9118,9.0848,2
p245,8.1717,9.0687,2
p246,9.393,9.4735,2
p247,7.5277,10.6994,2
p248,7.3575,10.3268,2
p249,10.1635,9.1239,2
p250,9.4344,12.3485,2
p251,8.8249,9.9335,2
p252,7.6979,10.1405,2
p253,9.002,11.1433,2
p254,7.3253,9.6644,2
p255,8.0636,11.1088,2
p256,6.8768,10.4303,2
p257,7.737,10.3613,2
p258,7.0953,11.1433,2
p259,9.6023,9.0526,2
p260,6.0695,9.669,2
p261,7.0815,10.4993,2
p262,8.2729,11.1157,2
p263,7.5461,10.7178,2
p264,9.1837,9.8484,2
p265,8.1694,10.7868,2
p266,8.9951,9.5678,2
p267,7.7324,9.5954,2
p268,7.8359,9.4965,2
p269,7.9095,9.0066,2
p270,7.9969,10.7063,2
p271,8.9905,10.8006,2
p272,10.4004,9.9749,2
p273,8.9215,10.0577,2
p274,8.4914,10.2233,2
p275,9.5678,10.5683,2
p276,8.9491,9.7863,2
p277,9.2527,10.8558,2
p278,7.7577,9.9749,2
p279,9.3102,11.6539,2
p280,8.9836,9.7104,2
p281,8.6892,9.7219,2
p282,7.2816,10.2831,2
p283,9.2435,10.6212,2
p284,10.1681,9.0802,2
p285,8.0314,9.5678,2
p286,9.071,10.2187,2
p287,8.3557,10.152,2
p288,7.8175,8.6938,2
p289,9.0089,10.3958,2
p290,8.0774,10.6695,2
p291,7.3138,11.6608,2
p292,8.7927,10.0876,2
p293,8.4592,10.3337,2
p294,8.6823,9.0986,2
p295,9.1722,10.5729,2
p296,7.4564,11.325,2
p297,8.8019,11.3342,2
p298,8.2913,9.4229,2
p299,7.7508,10.9478,2
p300,7.7945,10.8995,2
p1531,7.944,13.0891,2
p1559,9.2136,13.7607,2
p1574,8.933,13.9286,2
p1601,10.9892,13.0615,2
p1607,10.4579,13.5376,2
p1696,10.2233,13.4893,2
p1699,10.5476,14.0666,2
p1801,11.7735,8.1878,2
p1802,12.0909,7.6795,2
p1803,11.509,8.7743,2
p1804,11.1985,8.3442,2
p1805,11.0536,8.289,2
p1806,11.3319,8.0452,2
p1807,10.6051,6.9044,2
p1808,13.0017,6.6192,2
p1809,11.5665,8.9905,2
p1810,11.7022,8.289,2
p1811,12.0794,8.5328,2
p1812,11.8379,8.1648,2
p1813,10.8443,7.7301,2
p1814,11.5849,9.7656,2
p1815,12.6751,7.4955,2
p1816,11.9966,7.7669,2
p1817,12.1576,8.8249,2
p1818,12.0357,7.5116,2
p1819,10.474,7.9302,2
p1820,11.4745,7.415,2
p1821,11.4009,8.4086,2
p1822,12.3002,8.6248,2
p1823,10.4579,9.0204,2
p1824,10.9018,9.2573,2
p1825,12.3025,7.9969,2
p1826,11.2859,8.082,2
p1827,12.5118,8.933,2
p1828,11.946,6.8607,2
p1829,10.4993,8.9307,2
p1830,10.8949,9.9036,2
p1831,11.1502,8.1924,2
p1832,11.3825,8.4086,2
p1833,12.337,8.2614,2
p1834,10.5384,8.1648,2
p1835,11.4699,6.8929,2
p1836,12.061,8.3465,2
p1837,11.4078,9.1285,2
p1838,10.5752,8.5903,2
p1839,12.958,7.4817,2
p1840,10.8075,7.3046,2
p1841,9.9634,7.8497,2
p1842,10.9892,9.5747,2
p1843,10.98,8.9146,2
p1844,10.6741,8.4684,2
p1845,11.4952,7.8451,2
p1846,11.9345,8.4362,2
p1847,12.8131,8.0498,2
p1848,12.4382,8.5857,2
p1849,12.4152,9.8875,2
p1850,10.2693,8.289,2
p1851,11.0812,8.4523,2
p1852,10.2233,7.576,2
p1853,11.3135,9.2159,2
p1854,11.7275,7.484,2
p1855,11.1571,9.8783,2
p1856,11.9943,8.7858,2
p1857,13.0109,7.9072,2
p1858,10.1796,8.45,2
p1859,11.8402,9.0135,2
p1860,11.601,8.9813,2
p1861,11.6378,8.9629,2
p1862,10.7546,8.1694,2
p1863,10.2141,7.4058,2
p1864,9.6368,8.1947,2
p1865,11.3733,8.2315,2
p1866,9.7909,9.1561,2
p1867,11.647,9.163,2
p1868,11.1134,7.2264,2
p1869,11.9713,8.1694,2
p1870,9.8829,8.772,2
p1871,12.2312,8.1809,2
p1872,11.8333,7.1689,2
p1873,12.1461,7.7554,2
p1874,11.5458,7.3667,2
p1875,9.0411,8.5466,2
p1876,11.0329,7.3391,2
p1877,11.5481,8.8617,2
p1878,11.9161,8.2246,2
p1879,10.1796,7.9578,2
p1880,11.8103,8.2269,2
p1881,10.9938,8.7145,2
p1882,11.7321,7.7577,2
p1883,11.0766,9.025,2
p1884,11.8816,9.2872,2
p1885,10.4924,8.8686,2
p1886,11.7919,8.0613,2
p1887,12.1967,9.3677,2
p1888,10.474,8.588,2
p1889,11.3963,7.5185,2
p1890,12.0403,7.8911,2
p1891,11.3457,8.8111,2
p1892,11.67,8.5765,2
p1893,11.3641,7.0999,2
p1894,10.9064,7.2655,2
p1895,11.3802,8.4086,2
p1896,10.9501,8.6156,2
p1897,11.6631,8.2039,2
p1898,11.9851,9.6345,2
p1899,12.0587,7.7347,2
p1900,10.451,6.84,2
p2901,6.2144,11.6723,2
p2902,5.8073,11.3227,2
p2903,5.5474,10.2233,2
p2904,3.9811,10.7615,2
p2905,5.4117,11.0053,2
p2906,4.2272,10.2279,2
p2907,6.2282,10.1543,2
p2908,4.5929,8.9054,2
p2909,5.4991,9.5954,2
p2910,4.0708,10.5844,2
p2911,3.9788,10.2233,2
p2912,4.1237,10.2187,2
p2913,4.0616,9.9979,2
p2914,4.563,10.7086,2
p2915,4.3353,10.1658,2
p2916,4.8735,9.8599,2
p2917,4.3583,9.3102,2
p2918,5.2829,10.1911,2
p2919,4.6527,9.4068,2
p2920,5.4255,11.8103,2
p2921,4.7194,9.5149,2
p2922,4.9126,10.589,2
p2923,3.8776,10.9777,2
p2924,4.6159,10.1152,2
p2925,5.2714,9.2826,2
p2926,5.2875,10.1497,2
p2927,4.954,8.9307,2
p2928,4.0662,9.8415,2
p2929,4.8758,10.9915,2
p2930,6.1316,9.3102,2
p2931,4.6596,10.2854,2
p2932,5.5773,9.5034,2
p2933,5.5474,10.2647,2
p2934,4.5653,10.566,2
p2935,6.1201,9.4137,2
p2936,4.8482,9.3102,2
p2937,4.6596,11.0214,2
p2938,5.5819,9.9933,2
p2939,5.1058,11.5274,2
p2940,4.8068,8.1395,2
p2941,5.897,10.2325,2
p2942,5.4899,10.957,2
p2943,4.8781,9.5425,2
p2944,4.5354,9.4436,2
p2945,4.8827,10.2486,2
p2946,6.2673,10.819,2
p2947,4.8091,9.6529,2
p2948,5.8924,10.6465,2
p2949,5.2737,10.98,2
p2950,5.2369,9.0848,2
p2951,5.9798,9.3447,2
p2952,4.7378,10.6833,2
p2953,5.644,10.6327,2
p2954,4.54,9.278,2
p2955,5.2576,10.957,2
p2956,4.701,9.1423,2
p2957,6.1247,10.6741,2
p2958,5.9821,9.4137,2
p2959,3.8017,10.704,2
p2960,4.1605,10.0416,2
p2961,5.4876,10.7247,2
p2962,4.2916,9.1492,2
p2963,6.081,10.1612,2
p2964,5.069,10.8397,2
p2965,6.8055,9.4459,2
p2966,3.9742,10.1819,2
p2967,4.8781,10.2095,2
p2968,4.3974,8.7605,2
p2969,6.3662,9.4045,2
p2970,4.6619,10.4648,2
p2971,5.552,9.715,2
p2972,4.3974,10.3866,2
p2973,5.1196,10.2118,2
p2974,5.7222,10.5177,2
p2975,4.7033,9.3608,2
p2976,4.8965,9.1515,2
p2977,5.4692,10.0094,2
p2978,6.1109,10.6695,2
p2979,4.3422,11.5504,2
p2980,5.2484,9.4206,2
p2981,4.8574,9.7219,2
p2982,5.5566,11.1801,2
p2983,5.6578,9.3424,2
p2984,4.701,9.8783,2
p2985,4.632,11.6723,2
p2986,5.0115,10.3981,2
p2987,5.6555,10.2969,2
p2988,4.9885,10.6557,2
p2989,5.7636,10.5085,2
p2990,5.483,11.1111,2
p2991,5.7935,10.6005,2
p2992,5.0092,11.5159,2
p2993,4.7976,9.6897,2
p2994,5.7222,9.7472,2
p2995,6.2144,9.8277,2
p2996,5.4899,10.7086,2
p2997,5.2323,10.198,2
p2998,4.1076,10.7132,2
p2999,4.6872,11.7666,2
p3000,5.5198,10.1681,2
p4658,656658.0,854609.0,3
p4663,674463.0,862486.0,3
p4664,676694.0,851597.0,3
p4668,657094.0,857640.0,3
p4671,673646.0,857346.0,3
p4672,657184.0,855509.0,3
p4674,659081.0,860560.0,3
p4682,694451.0,863981.0,3
p4688,679799.0,858680.0,3
p4690,659166.0,861665.0,3
p4691,692386.0,863386.0,3
p4692,688076.0,833905.0,3
p4693,680506.0,840053.0,3
p4695,673292.0,857105.0,3
p4700,675902.0,853961.0,3
p4706,664156.0,846474.0,3
p4708,674492.0,861230.0,3
p4709,675382.0,836312.0,3
p4712,669690.0,842110.0,3
p4714,674265.0,861435.0,3
p4716,672212.0,860894.0,3
p4719,679818.0,860064.0,3
p4724,671772.0,860357.0,3
p4727,680261.0,863401.0,3
p4728,682100.0,853708.0,3
p4729,681049.0,846975.0,3
p4730,668567.0,856554.0,3
p4733,673953.0,835926.0,3
p4737,668367.0,855686.0,3
p4743,673332.0,857517.0,3
p4745,672059.0,860501.0,3
p4746,665048.0,854911.0,3
p4750,671235.0,856653.0,3
p4751,680228.0,843225.0,3
p4753,674961.0,865594.0,3
p4755,676220.0,858214.0,3
p4757,668228.0,858122.0,3
p4758,682241.0,850176.0,3
p4760,671325.0,856592.0,3
p4761,680592.0,858526.0,3
p4762,683098.0,847245.0,3
p4764,675633.0,863416.0,3
p4765,677551.0,860007.0,3
p4766,683656.0,842406.0,3
p4767,678195.0,860537.0,3
p4770,676360.0,866112.0,3
p4772,665775.0,845662.0,3
p4773,660459.0,860658.0,3
p4774,670119.0,859029.0,3
p4779,680579.0,836946.0,3
p4780,682053.0,853410.0,3
p4781,672544.0,859978.0,3
p4783,680969.0,838864.0,3
p4784,674151.0,853540.0,3
p4785,664903.0,839150.0,3
p4793,668519.0,860048.0,3
p4794,672668.0,861428.0,3
p4796,673071.0,856021.0,3
p4797,668772.0,858570.0,3
p4805,682699.0,851115.0,3
p4807,667620.0,855461.0,3
p4809,697161.0,840318.0,3
p4810,679237.0,862389.0,3
p4811,664260.0,859029.0,3
p4812,674121.0,858589.0,3
p4816,677896.0,867053.0,3
p4817,680828.0,839011.0,3
p4820,694897.0,834591.0,3
p4823,669748.0,863109.0,3
p4824,674659.0,860894.0,3
p4825,659734.0,844127.0,3
p4829,666516.0,859837.0,3
p4832,659280.0,845579.0,3
p4842,674433.0,860605.0,3
p4844,678856.0,850293.0,3
p4845,669427.0,846395.0,3
p4848,676480.0,860779.0,3
p4849,704065.0,832648.0,3
p4850,669178.0,866011.0,3
p4851,693783.0,860206.0,3
p4862,677769.0,841641.0,3
p4865,674472.0,860330.0,3
p4866,673028.0,860593.0,3
p4867,683413.0,861559.0,3
p4868,669638.0,842011.0,3
p4869,674365.0,860819.0,3
p4870,687360.0,862438.0,3
p4873,674311.0,859933.0,3
p4880,675988.0,841317.0,3
p4881,671976.0,864630.0,3
p4884,676767.0,832479.0,3
p4885,657879.0,857942.0,3
p4894,672266.0,862875.0,3
p4897,673410.0,863889.0,3
p4910,682420.0,846881.0,3
p4911,666636.0,858686.0,3
p4915,672598.0,856928.0,3
p4918,671444.0,860206.0,3
p4919,671404.0,857240.0,3
p4920,689628.0,868984.0,3
p4921,704570.0,845515.0,3
p4924,682315.0,843851.0,3
p4925,667131.0,849230.0,3
p4929,659542.0,840985.0,3
p4932,679747.0,860939.0,3
p4933,663049.0,843538.0,3
p4934,672876.0,844123.0,3
p4935,689948.0,850548.0,3
p4939,696808.0,866039.0,3
p4941,669697.0,859388.0,3
p4944,697011.0,856357.0,3
p4947,674521.0,861127.0,3
p4949,663168.0,859429.0,3
p4951,672797.0,843231.0,3
p4952,680677.0,868629.0,3
p4955,679242.0,853941.0,3
p4959,684537.0,843821.0,3
p4962,667713.0,847241.0,3
p4969,683252.0,858182.0,3
p4970,669288.0,860515.0,3
p4972,673449.0,860643.0,3
p4975,669713.0,851017.0,3
p4976,693362.0,837786.0,3
p4984,702654.0,841548.0,3
p4989,673140.0,864863.0,3
p4994,677362.0,853471.0,3
p4996,665426.0,853940.0,3
p4997,691827.0,863963.0,3
p5000,684091.0,842566.0,3
p101,18.4941,12.5877,4
p102,18.1606,12.5486,4
p103,17.9628,10.4625,4
p104,17.7558,12.1231,4
p105,17.4867,10.6626,4
p106,16.7139,11.5849,4
p107,17.259,11.7482,4
p108,17.4959,11.5596,4
p109,18.7908,10.497,4
p110,18.3607,11.8287,4
p111,17.2038,11.7689,4
p112,16.96,10.6373,4
p113,17.2866,12.2933,4
p114,17.3694,11.5596,4
p115,17.9858,11.5067,4
p116,18.0272,12.6176,4
p117,17.1026,13.1719,4
p118,17.5212,11.8747,4
p119,17.512,10.9915,4
p120,16.7898,12.2128,4
p121,17.1233,11.6102,4
p122,18.6137,11.3802,4
p123,16.7714,11.3871,4
p124,16.0676,10.8121,4
p125,17.8041,11.7022,4
p126,17.8984,9.945,4
p127,16.638,12.9649,4
p128,16.4632,10.658,4
p129,18.5125,11.8425,4
p130,17.9306,12.1898,4
p131,17.6132,13.4686,4
p132,16.7392,11.0306,4
p133,18.4642,11.7137,4
p134,17.3625,12.0035,4
p135,17.5557,11.2123,4
p136,17.6868,11.4354,4
p137,18.5171,9.876,4
p138,16.1251,10.6649,4
p139,17.5419,11.8885,4
p140,17.8961,11.8057,4
p141,18.2365,11.7666,4
p142,18.1008,11.3641,4
p143,18.3653,12.0633,4
p144,19.3635,11.6286,4
p145,17.9237,11.5573,4
p146,16.9853,12.3186,4
p147,16.8749,11.5182,4
p148,18.0272,11.9621,4
p149,17.6293,11.3503,4
p150,16.5575,11.3388,4
p151,18.2388,11.4676,4
p152,17.811,11.4768,4
p153,16.1895,9.968,4
p154,16.845,12.9235,4
p155,17.4637,10.8213,4
p156,17.6339,10.8144,4
p157,17.4384,12.2128,4
p158,17.9421,11.8057,4
p159,16.615,12.0702,4
p160,15.6398,11.2284,4
p161,16.7415,11.8793,4
p162,16.8197,12.1162,4
p163,15.9181,11.4124,4
p164,17.8363,11.8563,4
p165,17.696,11.9414,4
p166,16.845,10.6672,4
p167,18.5378,11.6516,4
p168,17.1877,11.9828,4
p169,18.4527,11.2468,4
p170,16.8956,11.1065,4
p171,18.1422,11.9966,4
p172,16.8059,11.1318,4
p173,17.4913,10.428,4
p174,16.3045,10.8765,4
p175,17.4453,9.8668,4
p176,17.5396,11.4791,4
p177,17.7328,11.21,4
p178,17.466,10.4234,4
p179,18.4803,12.0955,4
p180,17.2889,11.7873,4
p181,18.3883,10.0025,4
p182,17.6523,11.509,4
p183,17.4982,11.9552,4
p184,17.5948,11.3848,4
p185,17.7328,11.6562,4
p186,19.3934,12.5601,4
p187,17.9651,12.5256,4
p188,17.0428,11.3595,4
p189,17.6086,11.7206,4
p190,18.9817,11.6999,4
p191,17.1992,12.5969,4
p192,16.9163,11.4929,4
p193,17.3096,11.1893,4
p194,18.9403,11.6999,4
p195,17.098,13.5744,4
p196,16.3206,12.0679,4
p197,18.4343,12.4474,4
p198,18.3124,11.6631,4
p199,16.7277,11.6654,4
p200,18.2457,13.0201,4
p701,13.5238,18.1077,4
p702,13.7262,18.3699,4
p707,13.8596,18.0525,4
p709,13.8596,18.2733,4
